"","street","zipcode","City","price","PublishedDate","buildKind","ConstructionYear","LivingArea","LotArea","Volume","Rooms","Bedrooms","Bathrooms","EnergyLable","Garden","GardenArea","Depth","Width","GardenAim","Storage","ExStor_TOT","PricePerM2","CityAmersfoort","CityAmsterdam","CityDen.Bosch","CityDen.Haag","CityEindhoven","CityGroningen","CityHaarlem","CityMiddelburg","CityRotterdam","CityTilburg","CityUtrecht","CityZwolle","buildKindBestaande.bouw","buildKindNieuwbouw","EnergyLableA","EnergyLableB","EnergyLableC","EnergyLableD","EnergyLableE","EnergyLableF","EnergyLableG","Gardengarden","Gardenpatio","Gardenterras.balkon","GardenAimEast","GardenAimNorth","GardenAimOther","GardenAimSouth","GardenAimWest","Storageindoor","Storageoutdoor","Total_reported","Hospital_admission","Deceased"
"2987","Prins Hendrikkade 104 B","1011 AJ","Amsterdam",995000,2021-03-13,"Bestaande bouw","1905",130,451,451,4,2,2,"A","NoGarden",0,0,0,"NoGarden","outdoor",11,7653.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,2,0
"2988","Boterdiepstraat 50 II","1079 SZ","Amsterdam",575000,2021-03-13,"Bestaande bouw","1934",95,312,312,4,3,1,"D","NoGarden",0,0,0,"NoGarden","NoStorage",5,6052.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,4,2
"2989","Boterdiepstraat 50 II","1079 SZ","Amsterdam",575000,2021-03-13,"Bestaande bouw","1934",95,312,312,4,3,1,"D","NoGarden",0,0,0,"NoGarden","NoStorage",5,6052.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2,0
"2990","Eva Besnyöstraat 91","1087 KR","Amsterdam",395000,2021-03-13,"Bestaande bouw","2010",89,284,284,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",7,4438.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,133,4,2
"2991","Eva Besnyöstraat 91","1087 KR","Amsterdam",395000,2021-03-13,"Bestaande bouw","2010",89,284,284,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",7,4438.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,2,0
"2992","Binckesstraat 38","3814 TW","Amersfoort",325000,2021-03-11,"Bestaande bouw","2007",90,280,280,4,2,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",14,3611.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0
"2993","Deijffelbroekseweg 5","3195 GM","Rotterdam",275000,2021-03-10,"Bestaande bouw","2005",93,300,300,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",15,2957,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,170,3,4
"2994","Roelof Hartstraat 27 2","1071 VG","Amsterdam",5e+05,2021-03-10,"Bestaande bouw","1902",65,216,216,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",8,7692.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,130,2,1
"2995","Roelof Hartstraat 27 2","1071 VG","Amsterdam",5e+05,2021-03-10,"Bestaande bouw","1902",65,216,216,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",8,7692.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,89,1,0
"2996","Baak van Katwijk 136","3826 GR","Amersfoort",259000,2021-03-09,"Bestaande bouw","2013",67,215,215,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",15,3865.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,2,0
"2997","Amundsenlaan 55","5623 PN","Eindhoven",275000,2021-03-08,"Bestaande bouw","1973",89,313,313,3,2,1,"D","terras/balkon",0,0,0,"NoGarden","indoor",21,3089.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,39,0,0
"2998","Bouvigne 27 I","1083 BP","Amsterdam",377500,2021-03-08,"Bestaande bouw","1959",68,223,223,2,1,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",28,5551.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,82,2,0
"2999","Bouvigne 27 I","1083 BP","Amsterdam",377500,2021-03-08,"Bestaande bouw","1959",68,223,223,2,1,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",28,5551.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76,3,1
"3000","Balistraat 56 -hs","1094 JP","Amsterdam",475000,2021-03-10,"Bestaande bouw","1912",62,227,227,3,2,1,"E","garden",42,7.7,5.5,"South","outdoor",8,7661.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,130,2,1
"3001","Balistraat 56 -hs","1094 JP","Amsterdam",475000,2021-03-10,"Bestaande bouw","1912",62,227,227,3,2,1,"E","garden",42,7.7,5.5,"South","outdoor",8,7661.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,89,1,0
"3002","Kwartelstraat 14 C","3082 NG","Rotterdam",175000,2021-03-06,"Bestaande bouw","1952",64,210,210,3,2,1,"E","NoGarden",0,0,0,"NoGarden","NoStorage",6,2734.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,217,2,1
"3003","Berkelselaan 31 B1","3037 PB","Rotterdam",298000,2021-03-06,"Bestaande bouw","1914",63,215,215,3,2,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",0,4730.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,217,2,1
"3004","Keizersgracht 48 A","1015 CR","Amsterdam",795000,2021-03-04,"Bestaande bouw","1760",76,292,292,2,1,1,"E","NoGarden",0,0,0,"NoGarden","indoor",0,10460.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,80,3,0
"3005","Keizersgracht 48 A","1015 CR","Amsterdam",795000,2021-03-04,"Bestaande bouw","1760",76,292,292,2,1,1,"E","NoGarden",0,0,0,"NoGarden","indoor",0,10460.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0
"3006","Faas Wilkesstraat 105 C","1095 MD","Amsterdam",615000,2021-03-05,"Bestaande bouw","2019",121,448,448,4,3,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",14,5082.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,2,0
"3007","Faas Wilkesstraat 105 C","1095 MD","Amsterdam",615000,2021-03-05,"Bestaande bouw","2019",121,448,448,4,3,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",14,5082.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,3,0
"3008","Betje Wolffstraat 63","3027 RK","Rotterdam",215000,2021-03-03,"Bestaande bouw","1988",66,188,188,3,2,1,"D","terras/balkon",0,0,0,"NoGarden","outdoor",10,3257.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,192,3,4
"3009","Hoofdweg 855","1055 SC","Amsterdam",595000,2021-03-03,"Bestaande bouw","2009",105,338,338,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",23,5666.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,178,1,0
"3010","Hoofdweg 855","1055 SC","Amsterdam",595000,2021-03-03,"Bestaande bouw","2009",105,338,338,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",23,5666.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,151,0,0
"3011","Joos Banckersplantsoen 94","1056 LD","Amsterdam",5e+05,2021-03-03,"Bestaande bouw","2003",98,302,302,3,2,1,"B","NoGarden",0,0,0,"NoGarden","outdoor",6,5102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,1,0
"3012","Joos Banckersplantsoen 94","1056 LD","Amsterdam",5e+05,2021-03-03,"Bestaande bouw","2003",98,302,302,3,2,1,"B","NoGarden",0,0,0,"NoGarden","outdoor",6,5102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0
"3013","Oudeschans 6","1011 KX","Amsterdam",1850000,2021-03-02,"Bestaande bouw","Voor 1906",191,62,777,10,4,2,"Unknown","patio",8,3,2.8,"West","outdoor",61,9685.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,58,4,1
"3014","Oudeschans 6","1011 KX","Amsterdam",1850000,2021-03-02,"Bestaande bouw","Voor 1906",191,62,777,10,4,2,"Unknown","patio",8,3,2.8,"West","outdoor",61,9685.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,36,2,1
"3015","Semarangstraat 16","1095 GD","Amsterdam",550000,2021-03-04,"Bestaande bouw","1998",89,334,334,4,3,1,"B","garden",35,9,9,"South","indoor",0,6179.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,80,3,0
"3016","Semarangstraat 16","1095 GD","Amsterdam",550000,2021-03-04,"Bestaande bouw","1998",89,334,334,4,3,1,"B","garden",35,9,9,"South","indoor",0,6179.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,50,1,0
"3017","Troelstralaan 255 D","1067 MX","Amsterdam",269000,2021-03-03,"Bestaande bouw","2015",41,126,126,3,2,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",9,6561,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,1,0
"3018","Troelstralaan 255 D","1067 MX","Amsterdam",269000,2021-03-03,"Bestaande bouw","2015",41,126,126,3,2,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",9,6561,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0
"3019","Jacques Veltmanstraat 42 -III","1065 EK","Amsterdam",315000,2021-02-26,"Bestaande bouw","1956",58,199,199,3,2,1,"E","NoGarden",0,0,0,"NoGarden","outdoor",18,5431,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,139,2,0
"3020","Jacques Veltmanstraat 42 -III","1065 EK","Amsterdam",315000,2021-02-26,"Bestaande bouw","1956",58,199,199,3,2,1,"E","NoGarden",0,0,0,"NoGarden","outdoor",18,5431,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0
"3021","Carolina MacGillavrylaan 134","1098 XA","Amsterdam",350000,2021-02-25,"Bestaande bouw","2007",60,159,159,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",14,5833.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,123,3,5
"3022","Carolina MacGillavrylaan 134","1098 XA","Amsterdam",350000,2021-02-25,"Bestaande bouw","2007",60,159,159,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",14,5833.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,104,0,0
"3023","Graaf Balderikstraat 32","3032 HC","Rotterdam",2e+05,2021-02-26,"Bestaande bouw","1981",41,132,132,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","indoor",13,4878,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,141,1,3
"3024","Zuiderweg 15","9745 AA","Groningen",275000,2021-02-19,"Bestaande bouw","2004",123,368,368,4,3,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",4,2235.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42,0,0
"3025","Robert Kochplaats 67","3068 JC","Rotterdam",235000,2021-02-18,"Bestaande bouw","1973",89,258,258,4,3,1,"D","terras/balkon",0,0,0,"NoGarden","outdoor",14,2640.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,133,5,6
"3026","Jan Haringstraat 26 2","1056 XJ","Amsterdam",325000,2021-02-16,"Bestaande bouw","1934",46,153,153,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",15,7065.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,93,2,3
"3027","Jan Haringstraat 26 2","1056 XJ","Amsterdam",325000,2021-02-16,"Bestaande bouw","1934",46,153,153,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",15,7065.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52,0,2
"3028","Molukkenstraat 489","1095 BJ","Amsterdam",3e+05,2021-02-17,"Bestaande bouw","1983",43,135,135,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",7,6976.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,126,0,1
"3029","Molukkenstraat 489","1095 BJ","Amsterdam",3e+05,2021-02-17,"Bestaande bouw","1983",43,135,135,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",7,6976.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,109,3,3
"3030","Burgemeester Baumannlaan 144 c","3042 AG","Rotterdam",2e+05,2021-02-13,"Bestaande bouw","1955",58,192,192,3,2,1,"F","NoGarden",0,0,0,"NoGarden","NoStorage",4,3448.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,5,1
"3031","Van der Hoopstraat 43 2","1051 VB","Amsterdam",485000,2021-02-12,"Bestaande bouw","1905",76,262,262,4,3,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",23,6381.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,98,2,0
"3032","Van der Hoopstraat 43 2","1051 VB","Amsterdam",485000,2021-02-12,"Bestaande bouw","1905",76,262,262,4,3,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",23,6381.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,92,1,0
"3033","Meerwater 31","5658 LP","Eindhoven",369000,2021-02-11,"Bestaande bouw","2014",95,428,428,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",26,3884.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49,0,3
"3034","Chasséstraat 83 -3","1057 JB","Amsterdam",550000,2021-02-09,"Bestaande bouw","1925",85,278,278,4,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",10,6470.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,68,0,1
"3035","Chasséstraat 83 -3","1057 JB","Amsterdam",550000,2021-02-09,"Bestaande bouw","1925",85,278,278,4,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",10,6470.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28,1,1
"3036","Egidiusstraat 35","1055 GM","Amsterdam",6e+05,2021-02-03,"Bestaande bouw","1939",92,305,305,4,3,1,"D","garden",51,7.4,6.9,"South","outdoor",6,6521.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,87,2,2
"3037","Egidiusstraat 35","1055 GM","Amsterdam",6e+05,2021-02-03,"Bestaande bouw","1939",92,305,305,4,3,1,"D","garden",51,7.4,6.9,"South","outdoor",6,6521.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,65,1,3
"3038","Ubbo Emmiussingel 41","9711 BC","Groningen",1345000,2021-02-02,"Bestaande bouw","1898",330,211,1000,8,6,3,"F","garden",108,18,6,"North","indoor",0,4075.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,27,0,0
"3039","Botticellistraat 1 bv","1077 EW","Amsterdam",1550000,2021-01-30,"Bestaande bouw","1928",239,870,870,8,5,2,"F","terras/balkon",0,0,0,"NoGarden","indoor",56,6485.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,105,4,4
"3040","Botticellistraat 1 bv","1077 EW","Amsterdam",1550000,2021-01-30,"Bestaande bouw","1928",239,870,870,8,5,2,"F","terras/balkon",0,0,0,"NoGarden","indoor",56,6485.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,72,7,0
"3041","Bloemendalsestraat 50 .","3811 ET","Amersfoort",595000,2021-01-29,"Bestaande bouw","1936",91,94,305,4,3,2,"G","garden",46,0.12,0.04,"West","outdoor",19,6538.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,22,2,0
"3042","Van Mourik Broekmanstraat 12 3","1065 EX","Amsterdam",325000,2021-01-28,"Bestaande bouw","1950",74,287,287,2,1,1,"D","terras/balkon",0,0,0,"NoGarden","outdoor",11,4391.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,111,4,2
"3043","Van Mourik Broekmanstraat 12 3","1065 EX","Amsterdam",325000,2021-01-28,"Bestaande bouw","1950",74,287,287,2,1,1,"D","terras/balkon",0,0,0,"NoGarden","outdoor",11,4391.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,92,2,0
"3044","Coronelstraat 4","1063 EP","Amsterdam",498000,2021-01-25,"Bestaande bouw","1954",109,76,378,5,4,2,"D","garden",0,0,0,"NoGarden","outdoor",23,4568.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,78,2,2
"3045","Coronelstraat 4","1063 EP","Amsterdam",498000,2021-01-25,"Bestaande bouw","1954",109,76,378,5,4,2,"D","garden",0,0,0,"NoGarden","outdoor",23,4568.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37,2,2
"3046","Halvemaanpassage 107","3011 DL","Rotterdam",2500000,2021-01-22,"Bestaande bouw","2015",378,1278,1278,5,2,2,"A","terras/balkon",0,0,0,"NoGarden","outdoor",102,6613.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,214,6,5
"3047","Coolhaven 469","3023 BA","Rotterdam",425000,2021-01-23,"Bestaande bouw","2001",115,336,336,4,3,1,"B","NoGarden",0,0,0,"NoGarden","outdoor",4,3695.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143,2,1
"3048","Zwanebloemlaan 88","1087 EP","Amsterdam",575000,2021-01-22,"Bestaande bouw","2004",122,421,421,5,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",51,4713.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,149,1,3
"3049","Zwanebloemlaan 88","1087 EP","Amsterdam",575000,2021-01-22,"Bestaande bouw","2004",122,421,421,5,3,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",51,4713.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,1,1
"3050","Nova Zemblastraat 12 -A","1013 RK","Amsterdam",695000,2021-01-22,"Bestaande bouw","Voor 1906",104,407,407,3,2,1,"Unknown","garden",78,10.65,7.37,"North","outdoor",6,6682.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,149,1,3
"3051","Nova Zemblastraat 12 -A","1013 RK","Amsterdam",695000,2021-01-22,"Bestaande bouw","Voor 1906",104,407,407,3,2,1,"Unknown","garden",78,10.65,7.37,"North","outdoor",6,6682.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,100,1,1
"3052","Blancefloorstraat 12 2","1055 TB","Amsterdam",350000,2021-01-21,"Bestaande bouw","1939",53,174,174,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",7,6603.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,138,1,1
"3053","Blancefloorstraat 12 2","1055 TB","Amsterdam",350000,2021-01-21,"Bestaande bouw","1939",53,174,174,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","outdoor",7,6603.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,107,2,1
"3054","Wilhelminakade 203","3072 AP","Rotterdam",442500,2021-01-20,"Bestaande bouw","2014",76,246,246,2,1,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",4,5822.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,206,5,5
"3055","Marie van Eijsden-Vinkstraat 213","3066 JB","Rotterdam",370000,2021-01-20,"Bestaande bouw","1994",106,311,311,3,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",19,3490.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,206,5,5
"3056","Marie van Eijsden-Vinkstraat 187","3066 JB","Rotterdam",375000,2021-01-20,"Bestaande bouw","1994",113,351,351,4,3,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",17,3318.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,206,5,5
"3057","J.M. van der Meylaan 92","1019 ES","Amsterdam",325000,2021-01-18,"Bestaande bouw","1988",52,200,200,3,2,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",7,6250,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,108,5,2
"3058","J.M. van der Meylaan 92","1019 ES","Amsterdam",325000,2021-01-18,"Bestaande bouw","1988",52,200,200,3,2,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",7,6250,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61,2,2
"3059","Osdorper Ban 90 A-21","1068 MK","Amsterdam",3e+05,2021-01-18,"Bestaande bouw","2003",75,208,208,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",4,4000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,108,5,2
"3060","Osdorper Ban 90 A-21","1068 MK","Amsterdam",3e+05,2021-01-18,"Bestaande bouw","2003",75,208,208,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",4,4000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61,2,2
"3061","Sneeuwbalstraat 16","1032 HA","Amsterdam",5e+05,2021-01-16,"Bestaande bouw","1925",85,296,296,4,3,1,"E","garden",40,5,8,"South","outdoor",4,5882.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,114,4,2
"3062","Sneeuwbalstraat 16","1032 HA","Amsterdam",5e+05,2021-01-16,"Bestaande bouw","1925",85,296,296,4,3,1,"E","garden",40,5,8,"South","outdoor",4,5882.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,74,3,3
"3063","Van Hilligaertstraat 270","1072 PN","Amsterdam",4e+05,2021-01-15,"Bestaande bouw","1923",54,189,189,2,1,1,"C","garden",0,0,0,"NoGarden","outdoor",9,7407.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,135,2,0
"3064","Van Hilligaertstraat 270","1072 PN","Amsterdam",4e+05,2021-01-15,"Bestaande bouw","1923",54,189,189,2,1,1,"C","garden",0,0,0,"NoGarden","outdoor",9,7407.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131,0,0
"3065","Van Bossestraat 64 4","1051 KB","Amsterdam",350000,2021-01-16,"Bestaande bouw","1906-1930",46,137,137,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",26,7608.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,114,4,2
"3066","Van Bossestraat 64 4","1051 KB","Amsterdam",350000,2021-01-16,"Bestaande bouw","1906-1930",46,137,137,2,1,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",26,7608.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,74,3,3
"3067","Marnixkade 13 -III","1015 XM","Amsterdam",725000,2021-01-15,"Bestaande bouw","1900",114,434,434,3,2,1,"F","NoGarden",0,0,0,"NoGarden","outdoor",9,6359.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,2,0
